Date,Open,High,Low,Close,Volume
2023-01-27,32.3385,32.4208,31.5056,31.8494,5672540
2023-01-30,32.0092,32.2417,31.7671,31.9608,4202064
2023-01-31,31.9026,32.6775,31.8204,32.6194,3272749
2023-02-01,32.7598,32.8131,31.2102,31.3216,6229369
2023-02-02,31.6073,32.571,31.4814,32.4934,4121621
2023-02-03,32.5564,32.9196,32.3482,32.6775,3927064
2023-02-06,32.2708,32.5129,32.0296,32.4015,1828498
2023-02-07,32.1012,32.5951,31.9947,32.5371,2164966
2023-02-08,32.6,33.06,32.4015,32.8616,2525419
2023-02-09,33.0746,33.1521,32.7308,32.7598,2329293
2023-02-10,32.9148,33.1085,32.4208,32.9148,1826055
2023-02-13,32.9051,33.4136,32.7501,33.37,2046206
2023-02-14,33.5298,33.8494,33.3748,33.7284,3502362
2023-02-15,33.5588,33.7671,33.4357,33.6895,1826801
2023-02-16,33.4426,33.7768,33.3312,33.5249,3105800
2023-02-17,33.4039,33.6824,33.3651,33.6218,2835151
2023-02-21,33.3458,33.5516,33.215,33.3216,2574486
2023-02-22,32.9293,33.1182,32.4596,32.6678,2227567
2023-02-23,32.692,32.8276,32.4547,32.7211,1824133
2023-02-24,32.3554,32.5032,32.2756,32.3628,2584877
2023-02-27,32.7017,32.8325,32.3772,32.4741,2279936
2023-02-28,32.629,32.8325,32.4305,32.755,2170500
2023-03-01,32.7501,32.7501,32.0189,32.2998,3587604
2023-03-02,32.1206,32.3724,31.9608,32.2756,3369316
2023-03-03,32.6194,32.8374,32.4257,32.7937,2072360
2023-03-06,33.186,33.3216,33.031,33.0842,2378005
2023-03-07,33.1182,33.2683,32.7114,32.8954,2305902
2023-03-08,33.094,33.094,32.6775,32.9293,2512969
2023-03-09,32.692,32.7695,31.9996,32.048,3592035
2023-03-10,31.5879,31.9026,30.9971,31.1957,5024464
2023-03-13,30.6146,31.1328,30.3749,30.8325,4669359
2023-03-14,31.1618,31.4862,31.0068,31.1715,3039948
2023-03-15,29.9899,30.1933,29.5638,30.1739,5720785
2023-03-16,30.1158,31.0674,30.1158,30.939,2900255
2023-03-17,30.8374,30.9244,30.4644,30.5807,2445178
2023-03-20,30.5322,31.1134,30.5322,30.8664,3401565
2023-03-21,31.433,31.6896,31.2392,31.278,4311847
2023-03-22,31.3264,31.433,30.3821,30.416,4351991
2023-03-23,30.6146,31.2489,30.5516,30.7114,3533186
2023-03-24,30.5178,30.7066,30.266,30.6969,2339345
2023-03-27,30.7454,31.3313,30.6194,31.1763,2426269
2023-03-28,31.4426,31.5928,31.3846,31.4088,2510377
2023-03-29,31.6944,32.0674,31.6121,31.9898,2244529
2023-03-30,32.1206,32.1787,31.9778,31.9996,1963275
2023-03-31,32.2562,32.4838,32.0818,32.2852,2445736
2023-04-03,32.2514,32.4838,31.9996,32.3288,2588739
2023-04-04,32.4498,32.5951,32.1738,32.4257,1473825
2023-04-05,32.7792,33.0697,32.5903,32.9051,2412817
2023-04-06,33.0648,33.2634,32.8858,33.1666,1735551
2023-04-10,32.818,32.9535,32.6872,32.7695,1027147
2023-04-11,33.1376,33.2247,32.9729,33.2198,1732636
2023-04-12,33.7235,34.1496,33.6218,33.7816,2534313
2023-04-13,34.0044,34.0044,33.0648,33.6364,2316452
2023-04-14,33.6072,34.1254,33.6024,34.1061,3673309
